,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8967,8968,CA-2013-134180,2023-11-04,2023-11-08,Standard Class,JP-16135,Julie Prescott,Home Office,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433
8968,8969,CA-2011-166730,2021-12-30,2022-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038
8969,8970,CA-2014-157469,2024-12-03,2024-12-08,Standard Class,ES-14080,Erin Smith,Corporate,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262
8970,8971,CA-2014-157469,2024-12-03,2024-12-08,Standard Class,ES-14080,Erin Smith,Corporate,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198
8971,8972,CA-2014-122308,2024-03-25,2024-03-29,Standard Class,MV-17485,Mark Van Huff,Consumer,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392
8972,8973,US-2011-149034,2021-11-19,2021-11-21,First Class,RD-19900,Ruben Dartt,Consumer,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874
8973,8974,CA-2014-159226,2024-04-26,2024-04-28,Second Class,RL-19615,Rob Lucas,Consumer,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102
8974,8975,CA-2014-156622,2024-11-24,2024-11-27,First Class,JP-15460,Jennifer Patt,Corporate,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008
8975,8976,CA-2014-156622,2024-11-24,2024-11-27,First Class,JP-15460,Jennifer Patt,Corporate,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364
8976,8977,CA-2014-156622,2024-11-24,2024-11-27,First Class,JP-15460,Jennifer Patt,Corporate,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
8977,8978,CA-2014-156622,2024-11-24,2024-11-27,First Class,JP-15460,Jennifer Patt,Corporate,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156
8978,8979,CA-2011-119529,2021-11-03,2021-11-05,Second Class,DM-13345,Denise Monton,Corporate,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,0.0,2.8224
8979,8980,CA-2012-150413,2022-10-19,2022-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838
8980,8981,CA-2011-108182,2021-02-07,2021-02-11,Second Class,DL-13315,Delfina Latchford,Consumer,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708
8981,8982,CA-2013-110898,2023-03-07,2023-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018
8982,8983,CA-2013-110898,2023-03-07,2023-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648
8983,8984,CA-2013-110898,2023-03-07,2023-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824
8984,8985,CA-2013-110898,2023-03-07,2023-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664
8985,8986,CA-2012-123092,2022-12-03,2022-12-07,Standard Class,JG-15115,Jack Garza,Consumer,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672
8986,8987,CA-2012-123092,2022-12-03,2022-12-07,Standard Class,JG-15115,Jack Garza,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577
8987,8988,CA-2012-123092,2022-12-03,2022-12-07,Standard Class,JG-15115,Jack Garza,Consumer,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
8988,8989,CA-2012-123092,2022-12-03,2022-12-07,Standard Class,JG-15115,Jack Garza,Consumer,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168
8989,8990,US-2012-128587,2022-12-24,2022-12-30,Standard Class,HM-14860,Harry Marie,Corporate,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0.0,3.7752
8990,8991,US-2012-128587,2022-12-24,2022-12-30,Standard Class,HM-14860,Harry Marie,Corporate,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,0.0,2302.9671
8991,8992,US-2014-139577,2024-10-02,2024-10-07,Standard Class,TN-21040,Tanja Norvell,Home Office,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0.0,21.9975
8992,8993,CA-2014-159100,2024-10-17,2024-10-22,Standard Class,VP-21760,Victoria Pisteka,Corporate,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004
8993,8994,CA-2014-159100,2024-10-17,2024-10-22,Standard Class,VP-21760,Victoria Pisteka,Corporate,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833
8994,8995,CA-2011-109043,2021-08-15,2021-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692
8995,8996,CA-2011-109043,2021-08-15,2021-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127
8996,8997,US-2014-116491,2024-11-12,2024-11-14,First Class,PG-18820,Patrick Gardner,Consumer,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144
8997,8998,CA-2014-122763,2024-03-21,2024-03-21,Same Day,HG-14845,Harry Greene,Consumer,OFF-PA-10000474,Office Supplies,Paper,Staples,56.704,2,0.2,19.1376
8998,8999,CA-2014-122763,2024-03-21,2024-03-21,Same Day,HG-14845,Harry Greene,Consumer,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774
8999,9000,CA-2014-137785,2024-05-14,2024-05-18,Standard Class,MH-18115,Mick Hernandez,Home Office,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431
9000,9001,CA-2011-133389,2021-06-22,2021-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324
9001,9002,CA-2011-103807,2021-12-02,2021-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833
9002,9003,CA-2011-103807,2021-12-02,2021-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628
9003,9004,CA-2012-102855,2022-04-05,2022-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934
9004,9005,CA-2012-102855,2022-04-05,2022-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368
9005,9006,CA-2014-107825,2024-11-19,2024-11-19,Same Day,NB-18655,Nona Balk,Corporate,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804
9006,9007,CA-2014-107825,2024-11-19,2024-11-19,Same Day,NB-18655,Nona Balk,Corporate,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.0,10.5728
9007,9008,CA-2014-107825,2024-11-19,2024-11-19,Same Day,NB-18655,Nona Balk,Corporate,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686
9008,9009,CA-2014-107825,2024-11-19,2024-11-19,Same Day,NB-18655,Nona Balk,Corporate,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0.0,2.7354
9009,9010,CA-2014-106047,2024-07-13,2024-07-19,Standard Class,CS-11860,Cari Schnelling,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925
9010,9011,CA-2014-127803,2024-05-20,2024-05-24,Standard Class,ND-18460,Neil Ducich,Corporate,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0.0,12.8184
9011,9012,CA-2012-137071,2022-12-20,2022-12-21,First Class,ED-13885,Emily Ducich,Home Office,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
9012,9013,CA-2013-121447,2023-02-21,2023-02-22,First Class,EA-14035,Erin Ashbrook,Corporate,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542
9013,9014,CA-2014-143084,2024-03-19,2024-03-23,Standard Class,BP-11050,Barry Pond,Corporate,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753
9014,9015,CA-2014-143084,2024-03-19,2024-03-23,Standard Class,BP-11050,Barry Pond,Corporate,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0.0,9.312
9015,9016,CA-2013-131639,2023-12-18,2023-12-24,Standard Class,NS-18640,Noel Staavos,Corporate,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,0.2,4.3836
9016,9017,CA-2013-131639,2023-12-18,2023-12-24,Standard Class,NS-18640,Noel Staavos,Corporate,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,0.2,3.8529
9017,9018,CA-2013-161361,2023-03-27,2023-03-29,Second Class,MV-17485,Mark Van Huff,Consumer,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436
9018,9019,CA-2013-161361,2023-03-27,2023-03-29,Second Class,MV-17485,Mark Van Huff,Consumer,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
9019,9020,CA-2011-100706,2021-12-16,2021-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984
9020,9021,CA-2011-100706,2021-12-16,2021-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218
9021,9022,CA-2012-129525,2022-11-15,2022-11-20,Standard Class,VP-21760,Victoria Pisteka,Corporate,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.844
9022,9023,US-2013-141880,2023-08-23,2023-08-24,First Class,TC-21475,Tony Chapman,Home Office,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328
9023,9024,CA-2012-165799,2022-06-29,2022-07-02,First Class,SG-20470,Sheri Gordon,Consumer,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098
9024,9025,CA-2013-102127,2023-06-27,2023-07-03,Standard Class,VP-21760,Victoria Pisteka,Corporate,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0.0,9.0171
9025,9026,CA-2013-102127,2023-06-27,2023-07-03,Standard Class,VP-21760,Victoria Pisteka,Corporate,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0.0,9.7972
9026,9027,CA-2013-102127,2023-06-27,2023-07-03,Standard Class,VP-21760,Victoria Pisteka,Corporate,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316
9027,9028,US-2013-152415,2023-09-18,2023-09-23,Standard Class,PO-18865,Patrick O'Donnell,Consumer,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244
9028,9029,US-2013-152415,2023-09-18,2023-09-23,Standard Class,PO-18865,Patrick O'Donnell,Consumer,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824
9029,9030,CA-2011-138198,2021-07-18,2021-07-23,Standard Class,JL-15130,Jack Lebron,Consumer,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
9030,9031,CA-2014-128041,2024-09-02,2024-09-02,Same Day,RW-19540,Rick Wilson,Corporate,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818
9031,9032,CA-2014-128041,2024-09-02,2024-09-02,Same Day,RW-19540,Rick Wilson,Corporate,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,0.0,45.3696
9032,9033,CA-2014-105823,2024-06-23,2024-06-27,Standard Class,RB-19465,Rick Bensley,Home Office,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388
9033,9034,CA-2011-152268,2021-09-02,2021-09-07,Standard Class,SC-20095,Sanjit Chand,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706
9034,9035,CA-2012-148873,2022-10-01,2022-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488
9035,9036,CA-2012-148873,2022-10-01,2022-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192
9036,9037,CA-2012-166492,2022-04-07,2022-04-10,First Class,RP-19390,Resi Pölking,Consumer,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416
9037,9038,CA-2012-166492,2022-04-07,2022-04-10,First Class,RP-19390,Resi Pölking,Consumer,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708
9038,9039,CA-2014-157420,2024-11-22,2024-11-22,Same Day,HZ-14950,Henia Zydlo,Consumer,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
9039,9040,CA-2013-117121,2023-12-18,2023-12-22,Standard Class,AB-10105,Adrian Barton,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37
9040,9041,CA-2011-138177,2021-09-19,2021-09-24,Standard Class,ND-18460,Neil Ducich,Corporate,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273
9041,9042,CA-2011-114335,2021-09-28,2021-10-03,Standard Class,XP-21865,Xylona Preis,Consumer,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544
9042,9043,CA-2012-168760,2022-09-22,2022-09-26,Second Class,MM-18280,Muhammed MacIntyre,Corporate,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888
9043,9044,CA-2013-168830,2023-11-08,2023-11-14,Standard Class,ML-17395,Marina Lichtenstein,Corporate,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.0,163.1898
9044,9045,CA-2014-137463,2024-12-17,2024-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244
9045,9046,CA-2014-137463,2024-12-17,2024-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,0.0,45.588
9046,9047,CA-2014-137463,2024-12-17,2024-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0.0,31.4895
9047,9048,CA-2014-137463,2024-12-17,2024-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0.0,8.6855
9048,9049,CA-2014-137463,2024-12-17,2024-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2
9049,9050,CA-2011-124513,2021-09-21,2021-09-25,Standard Class,SL-20155,Sara Luxemburg,Home Office,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0.0,17.1678
9050,9051,CA-2012-165554,2022-05-18,2022-05-22,Standard Class,AJ-10780,Anthony Jacobs,Corporate,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214
9051,9052,CA-2011-141838,2021-03-26,2021-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0.0,0.84
9052,9053,CA-2011-141838,2021-03-26,2021-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284
9053,9054,CA-2011-141838,2021-03-26,2021-03-31,Second Class,DK-12835,Damala Kotsonis,Corporate,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,0.2,2.8784
9054,9055,CA-2014-117009,2024-09-23,2024-09-29,Standard Class,BK-11260,Berenike Kampe,Consumer,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.1488
9055,9056,CA-2012-128993,2022-09-12,2022-09-17,Second Class,CC-12670,Craig Carreira,Consumer,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0.0,8.5722
9056,9057,CA-2012-160227,2022-11-02,2022-11-04,First Class,ED-13885,Emily Ducich,Home Office,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3902
9057,9058,CA-2012-149097,2022-10-20,2022-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0.0,23.9232
9058,9059,CA-2012-149097,2022-10-20,2022-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,27.3582
9059,9060,CA-2013-132304,2023-06-15,2023-06-19,Standard Class,AR-10825,Anthony Rawles,Corporate,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0.0,334.551
9060,9061,CA-2012-136420,2022-11-20,2022-11-21,First Class,CS-12250,Chris Selesnick,Corporate,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4,0.2,33.636
9061,9062,CA-2012-136420,2022-11-20,2022-11-21,First Class,CS-12250,Chris Selesnick,Corporate,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4,0.0,23.5564
9062,9063,CA-2013-101623,2023-02-28,2023-03-07,Standard Class,RR-19525,Rick Reed,Corporate,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,0.0,18.24
9063,9064,US-2011-151015,2021-10-14,2021-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685
9064,9065,US-2011-151015,2021-10-14,2021-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,3,0.8,-4.8609
9065,9066,US-2011-151015,2021-10-14,2021-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,6.9368
9066,9067,CA-2014-152968,2024-05-27,2024-05-31,Standard Class,BM-11785,Bryan Mills,Consumer,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0.0,6.924
9067,9068,CA-2013-150077,2023-02-04,2023-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0.0,23.5248
9068,9069,CA-2013-106278,2023-09-03,2023-09-06,Second Class,BM-11140,Becky Martin,Consumer,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
9069,9070,CA-2013-106278,2023-09-03,2023-09-06,Second Class,BM-11140,Becky Martin,Consumer,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0.0,30.9918
9070,9071,CA-2014-147550,2024-12-05,2024-12-06,First Class,KE-16420,Katrina Edelman,Corporate,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,0.2,2.6961
9071,9072,CA-2012-136105,2022-06-12,2022-06-16,Standard Class,SZ-20035,Sam Zeldin,Home Office,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768
9072,9073,CA-2013-142524,2023-09-05,2023-09-09,Standard Class,MB-18085,Mick Brown,Consumer,OFF-EN-10003286,Office Supplies,Envelopes,Staples,16.56,2,0.0,7.7832
9073,9074,CA-2013-142524,2023-09-05,2023-09-09,Standard Class,MB-18085,Mick Brown,Consumer,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0.0,67.188
9074,9075,CA-2011-136336,2021-04-21,2021-04-26,Standard Class,DB-13555,Dorothy Badders,Corporate,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.0,0.0
9075,9076,US-2012-136259,2022-11-05,2022-11-08,First Class,CB-12415,Christy Brittain,Consumer,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
9076,9077,US-2012-136259,2022-11-05,2022-11-08,First Class,CB-12415,Christy Brittain,Consumer,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04
9077,9078,US-2011-124625,2021-11-03,2021-11-07,Standard Class,SP-20650,Stephanie Phelps,Corporate,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937
9078,9079,CA-2013-108105,2023-02-16,2023-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0.0,34.9888
9079,9080,CA-2013-108105,2023-02-16,2023-02-23,Standard Class,GW-14605,Giulietta Weimer,Consumer,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,1,0.0,2.61
9080,9081,CA-2014-166898,2024-09-12,2024-09-14,Second Class,KH-16630,Ken Heidel,Corporate,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,17.994
9081,9082,CA-2014-166898,2024-09-12,2024-09-14,Second Class,KH-16630,Ken Heidel,Corporate,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0.0,9.3312
9082,9083,CA-2014-169005,2024-11-03,2024-11-07,Standard Class,BG-11035,Barry Gonzalez,Consumer,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2,0.0,1.4456
9083,9084,CA-2012-104038,2022-02-06,2022-02-08,First Class,LO-17170,Lori Olson,Corporate,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346
9084,9085,CA-2012-104038,2022-02-06,2022-02-08,First Class,LO-17170,Lori Olson,Corporate,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5,0.0,13.455
9085,9086,CA-2013-126102,2023-09-11,2023-09-13,Second Class,DV-13465,Dianna Vittorini,Consumer,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548
9086,9087,CA-2013-143406,2023-09-27,2023-10-01,Standard Class,LR-17035,Lisa Ryan,Corporate,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2,0.8,-251.1864
9087,9088,CA-2013-143406,2023-09-27,2023-10-01,Standard Class,LR-17035,Lisa Ryan,Corporate,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895
9088,9089,CA-2012-150308,2022-12-15,2022-12-20,Standard Class,RR-19525,Rick Reed,Corporate,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397
9089,9090,CA-2013-131093,2023-09-18,2023-09-21,Second Class,TS-21610,Troy Staebel,Consumer,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.7725
9090,9091,US-2014-148831,2024-10-14,2024-10-16,First Class,AH-10210,Alan Hwang,Consumer,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568
